Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDN39,2619.977993606747,OUT045
FDX02,5836.084461097368,OUT027
FDQ16,2891.379292149331,OUT027
FDU35,1558.0717582688528,OUT018
NCT29,2004.3936561692344,OUT013
FDZ27,790.9719344012256,OUT046
FDN57,2036.4551023639144,OUT017
FDA03,2417.955076083501,OUT018
FDZ36,3114.74750296009,OUT045
NCU05,1415.2879427404848,OUT013
FDT39,2385.125722610334,OUT018
FDK60,1543.6122788472403,OUT017
FDZ25,2792.703156594311,OUT017
FDG12,2085.0737856701985,OUT046
DRB01,498.9047053573205,OUT019
NCC43,5836.084461097368,OUT027
FDX13,571.7829356804249,OUT019
FDM22,871.3597474703867,OUT049
FDJ03,1068.8986259202325,OUT027
FDU14,3820.7004430107427,OUT018
FDB33,380.73046007339275,OUT010
FDP27,3123.549343180438,OUT046
FDO38,159.31531268947143,OUT010
FDE28,5836.084461097368,OUT027
FDO27,1526.4823849865695,OUT035
DRL23,2889.664111047986,OUT027
FDS28,960.2315446073818,OUT046
FDX24,1460.146283369982,OUT013
FDZ02,1545.3667035389471,OUT035
FDL46,1922.859544388242,OUT045
FDS60,4781.243896502216,OUT027
NCO06,595.6261267998602,OUT017
FDO16,1358.4381136699099,OUT035
FDC60,1364.9808306171485,OUT049
FDA48,3465.1701232344085,OUT018
FDZ36,5136.680424583172,OUT027
FDK27,2050.009984618593,OUT045
FDW23,608.0419336432831,OUT018
FDM14,1690.6864388541912,OUT018
FDM14,1649.726053460759,OUT013
FDW60,2828.404457018706,OUT018
FDE21,1979.9915631279373,OUT013
NCM42,1658.2703608161119,OUT035
FDY59,227.82664078136514,OUT010
DRI49,1309.9463151654961,OUT049
FDT28,363.56865337904105,OUT019
FDQ22,608.2216270306379,OUT018
FDR60,1277.2055076416896,OUT049
FDC50,234.29788947716042,OUT019
FDV24,2410.694398137297,OUT013
DRF48,488.18314451088605,OUT010
FDQ47,639.495912411384,OUT046
DRN36,1539.654366009006,OUT049
NCY06,2017.9317653619594,OUT035
FDE52,1385.4310284566764,OUT035
NCB54,2008.714543890658,OUT045
NCF31,2488.490776234669,OUT035
FDJ08,5164.865365248299,OUT027
NCC07,1649.3142701199242,OUT017
NCD19,1255.5908469093845,OUT027
FDL46,1975.9342784721168,OUT049
FDM20,4033.0437062038964,OUT045
NCI06,444.4073807534924,OUT010
DRM11,4201.096499562361,OUT035
NCH07,2477.7710621529527,OUT018
FDS23,2026.5157417925113,OUT013
FDO49,770.158991304733,OUT018
FDS35,1062.9283933261663,OUT049
DRK39,1339.1789364658543,OUT045
DRI39,905.7097026888632,OUT049
FDV04,2522.332875643373,OUT017
NCN14,3053.3301499141876,OUT035
FDH08,3726.866954056993,OUT013
FDS20,3151.296662686466,OUT046
FDV40,1150.8888598132407,OUT049
FDZ48,260.575733240865,OUT010
FDS24,2521.9777894794656,OUT027
FDK44,2866.0337786219707,OUT049
FDS48,2524.439683626238,OUT045
FDK26,490.38340444710195,OUT010
FDD23,3110.4321208630704,OUT045
NCH54,2587.7190884921774,OUT017
NCP14,241.10707093358798,OUT010
FDM60,131.5131704939909,OUT010
FDV24,2454.204730578721,OUT017
FDH08,3540.7088007504253,OUT018
FDS12,3012.5076298854215,OUT027
FDR39,4847.174353240442,OUT027
FDP12,977.8825561525915,OUT027
DRF60,5836.084461097368,OUT027
FDC09,1646.64439236116,OUT035
FDF50,3004.65248000487,OUT018
FDG28,4021.8360310410235,OUT035
NCE19,870.1186042901448,OUT017
NCM53,251.51823626701255,OUT010
NCN18,1720.2653216946305,OUT049
FDF32,3108.6514262279875,OUT035
FDF11,3957.4666079815397,OUT013
DRI59,3786.5924256701924,OUT049
NCG54,2787.399800685122,OUT035
FDM44,1636.3981916579733,OUT046
FDT57,3638.151598729777,OUT018
FDV24,2460.9615568705854,OUT046
FDI50,573.4685653098473,OUT019
FDS09,775.4694256691373,OUT035
NCC31,4075.8345201341417,OUT027
FDQ07,574.4007613729292,OUT019
FDC22,3123.7288532612165,OUT017
FDZ56,2797.086654034928,OUT046
FDZ40,131.5131704939909,OUT019
FDS46,2943.125149157194,OUT027
DRD24,2065.434945111877,OUT045
FDV45,3085.851227039444,OUT017
FDL26,2527.2962240810234,OUT045
FDA56,2007.78667923556,OUT018
FDN27,1973.7235351884997,OUT046
FDM20,3965.0395595055543,OUT049
FDO16,1337.841011206761,OUT017
FDL03,3008.5334563989386,OUT035
FDE58,1959.6732241920568,OUT046
FDI02,2932.2901322572907,OUT027
NCC55,131.5131704939909,OUT019
FDR03,3278.1097802109857,OUT018
FDB14,1444.7999548281266,OUT017
FDR45,3967.567890237107,OUT013
NCN07,2045.7391786756405,OUT017
FDM51,246.77403980868584,OUT019
FDT52,5836.084461097368,OUT027
FDL26,2504.2222102017267,OUT046
NCZ42,3931.820813490544,OUT046
DRI47,366.12841187039027,OUT019
FDW40,2063.145889542405,OUT013
FDN34,2789.5929043105775,OUT046
FDS01,2941.2189913800976,OUT035
NCG55,1937.6640585263317,OUT045
FDC11,1361.653586842994,OUT035
FDX35,3519.332603545213,OUT018
NCB06,2580.859101126442,OUT046
FDR09,573.0530630897842,OUT019
FDC53,1546.5798785598122,OUT017
FDY45,4104.584884163976,OUT013
FDA22,385.6953173609491,OUT010
FDE02,1524.521981404202,OUT035
FDW21,1626.6756562540656,OUT045
FDV34,1192.0952575899514,OUT046
FDS59,1651.312060282563,OUT049
NCW17,2070.5974944234895,OUT017
NCK54,1972.8566708669189,OUT046
FDG17,573.4685653098473,OUT019
FDG35,2881.834223247006,OUT017
FDD08,131.5131704939909,OUT010
NCO07,3665.4985265892406,OUT017
FDJ10,281.1469049738054,OUT010
FDW36,1645.4867823226077,OUT017
FDW21,239.25093388134047,OUT010
FDY19,1934.4022254093913,OUT017
DRE03,831.9395039827178,OUT013
NCC55,636.353901230499,OUT049
FDH52,136.12202894340152,OUT010
FDO09,4046.697934484645,OUT017
FDU43,3984.0550645082344,OUT045
FDX09,420.4011815806783,OUT010
FDH40,194.13049135598408,OUT019
FDW58,1645.3674938639663,OUT017
FDC47,3744.5062696050923,OUT017
NCR41,1502.5948328015513,OUT035
DRG49,3923.696998429038,OUT035
FDC52,4046.9351449838387,OUT027
FDY13,1199.4196355267293,OUT046
FDY35,727.9829926369815,OUT013
FDI35,3119.736101720836,OUT017
NCU18,2078.5922983021123,OUT049
FDY33,2486.450161363752,OUT018
FDC15,4159.331477385223,OUT027
FDU01,3074.4666271436563,OUT049
NCU42,2807.111065615471,OUT046
NCV29,2823.5738399470424,OUT018
NCY30,3046.904476988344,OUT017
FDQ46,1738.7413928946385,OUT049
FDG58,4075.8345201341417,OUT027
FDK33,3645.2467882872365,OUT017
NCD07,1915.18005067857,OUT045
NCX29,4008.819144173012,OUT027
NCT42,2421.307148426529,OUT013
DRN59,754.131781891235,OUT035
FDI44,1284.652272180689,OUT035
FDA45,2851.928506137921,OUT049
FDP31,1058.0794524713288,OUT045
FDY01,1951.4477767114117,OUT046
FDT09,2044.0925377883325,OUT018
DRH03,2819.6752737147262,OUT027
FDA36,3012.181618388987,OUT018
NCF31,2465.199796926803,OUT017
FDG14,2466.7404101932093,OUT049
FDG28,5836.084461097368,OUT027
FDU14,4071.7170853614207,OUT049
FDY47,285.3413543406659,OUT019
FDI56,1384.282230088894,OUT049
DRD01,1041.4322600338883,OUT013
FDM22,958.0361767513198,OUT046
FDH33,719.7519667973164,OUT013
DRZ24,1936.939467114418,OUT013
NCQ38,1648.5041253558272,OUT046
FDO16,2321.6785060917296,OUT027
FDU07,4030.98767219993,OUT027
NCB07,3009.8203244282035,OUT013
FDU48,2023.940405610029,OUT045
NCM43,2660.1125994176573,OUT045
FDR31,365.0777001418373,OUT010
DRK49,611.0756786417289,OUT018
NCI30,575.1226832386923,OUT010
DRD60,3066.9371031902015,OUT017
NCG19,3796.465335984903,OUT046
FDH12,1646.5630677245813,OUT035
FDM32,1437.2801754523973,OUT035
FDM27,2541.8714977596583,OUT035
NCU53,4262.359673910655,OUT027
NCQ18,1578.3069042252673,OUT046
FDS10,2919.3306236948424,OUT013
FDB33,4159.331477385223,OUT027
FDI12,1432.6359895762675,OUT013
NCW42,3662.4995105682774,OUT013
NCC06,2019.279887234577,OUT018
FDW02,2014.585402504433,OUT017
NCD43,1647.8077153738268,OUT017
FDM57,1347.0169138289136,OUT018
FDA58,3866.8681470296056,OUT017
FDK56,3141.1322088945785,OUT046
FDP52,3873.6442134956637,OUT045
FDW20,2019.220561130945,OUT018
FDS52,1608.381250293848,OUT049
NCT29,1938.923460948812,OUT018
NCL54,2865.5289154598536,OUT013
FDC05,3068.5923696098553,OUT045
FDF34,3062.444201900264,OUT035
FDP03,3010.643213237413,OUT027
FDD32,188.56124301730347,OUT010
FDZ10,2024.8229379508825,OUT045
FDZ40,867.5927569061056,OUT035
FDD51,618.8026462636664,OUT018
NCY30,426.3314140785115,OUT019
FDP58,3712.9372451161394,OUT017
FDV49,4187.763122547808,OUT017
FDY24,131.5131704939909,OUT019
NCO55,1650.8764113339546,OUT017
FDR13,1931.7298518076161,OUT017
FDS51,996.0286175952015,OUT017
FDP26,1643.0551225111228,OUT045
NCB54,3019.2514862706503,OUT027
FDF32,3058.1994128236634,OUT017
FDN31,3028.0590774062457,OUT018
DRM48,595.6261267998602,OUT017
FDN20,2788.581680470467,OUT049
DRL01,3767.7578274916486,OUT046
FDV56,1646.1872238377741,OUT049
DRH13,2891.379292149331,OUT027
FDA03,2501.767501488218,OUT017
FDF47,5836.084461097368,OUT027
FDX32,2515.9280633612307,OUT046
FDX57,1534.2433485503973,OUT049
NCA30,3023.842394309139,OUT045
FDO49,833.2536080911945,OUT013
FDL04,248.01585347936773,OUT019
DRM48,598.4790220748815,OUT035
FDR16,3578.1308781808334,OUT013
NCC19,3034.042233870357,OUT018
NCE42,3966.565323124998,OUT045
FDY24,868.3719936207094,OUT017
FDH19,2867.061338384998,OUT049
FDJ46,2852.841182950753,OUT013
FDN45,573.0530630897842,OUT010
FDY08,2017.6579574961931,OUT035
FDZ37,1362.7359147676264,OUT035
NCT30,761.776642502184,OUT045
DRY23,615.4571727246786,OUT018
NCZ30,2005.4267451412036,OUT018
FDC44,1865.5582345822418,OUT018
FDB45,1645.9346763963465,OUT035
FDY04,2556.06764163492,OUT013
FDM27,2571.162016794504,OUT046
FDZ43,3932.142482753128,OUT017
FDT39,368.2643182115182,OUT019
NCC06,281.62545332417443,OUT019
FDL15,4075.8345201341417,OUT027
FDL57,4106.037841170438,OUT017
FDU08,1568.7122266134093,OUT046
FDK40,4189.6710516964995,OUT017
FDQ12,572.1208670267025,OUT010
FDS48,2502.7441750310045,OUT017
FDP09,3638.003469481878,OUT045
FDW21,1565.095524037887,OUT049
FDY25,3075.386169400155,OUT035
DRE13,1361.3872031758315,OUT017
FDV43,131.5131704939909,OUT019
FDD22,1739.7113352977294,OUT045
FDM46,231.08733275120815,OUT019
NCO30,474.4109325328117,OUT010
FDM25,2874.7778711703786,OUT046
NCN41,2026.8800891762712,OUT049
FDU24,1453.649034658875,OUT045
FDZ50,3141.8785619670507,OUT046
FDP45,4015.5773447816655,OUT013
NCM54,2013.8035888043316,OUT045
FDW10,416.606922730435,OUT019
FDP20,2021.4215263885633,OUT017
FDK32,2511.410073037842,OUT046
FDN52,1365.8238312035346,OUT049
FDM58,1722.9796872291483,OUT045
FDZ46,2925.139815299951,OUT027
NCA18,1871.9131749260246,OUT018
FDD35,2090.8203292882476,OUT046
NCK31,761.2966416748023,OUT035
FDI40,2867.1540733174256,OUT027
FDT50,235.15060894146262,OUT019
NCT06,2619.2081691608296,OUT046
FDT31,3022.2490414599974,OUT035
FDT45,871.5062326186011,OUT049
FDT13,3100.9153020109384,OUT045
FDO50,1387.1523371441133,OUT045
NCU18,279.987928648906,OUT010
NCR54,3096.1575443841652,OUT049
NCO18,2821.3408355040447,OUT018
FDU09,871.5506220902058,OUT045
FDT13,3021.2248941893395,OUT018
FDE09,1764.569361861838,OUT046
NCK53,246.77403980868584,OUT019
FDG45,3573.488263073347,OUT049
DRH15,667.1775886284003,OUT035
FDO21,573.4685653098473,OUT019
FDD14,5136.680424583172,OUT027
FDC09,1646.8173240393462,OUT046
FDH45,989.1812554290208,OUT027
FDV32,1127.634492516298,OUT046
FDG12,2002.1188268105655,OUT035
FDS32,2060.767380705776,OUT013
NCL55,3813.3932968412178,OUT018
DRE01,3882.655767907816,OUT035
DRE15,1271.8498426134072,OUT049
NCL42,3968.6366096262836,OUT045
FDP31,1237.7599923952046,OUT013
FDN33,1447.5402803266293,OUT018
FDZ59,2566.252459250757,OUT046
FDE45,425.46711451503893,OUT010
FDJ07,1992.092412543793,OUT013
FDQ45,3021.163114170882,OUT018
FDM33,5836.740762601732,OUT027
FDO15,152.79331316378665,OUT010
FDM46,1463.5049216187172,OUT013
FDR03,3456.9078952696436,OUT045
FDY49,2631.247325422142,OUT018
FDQ60,1939.2440206929532,OUT045
FDW10,2865.584839737939,OUT049
FDO51,674.3137004869723,OUT049
FDJ40,1633.8032273932354,OUT018
FDS20,3044.6746286114703,OUT018
FDU45,1810.9730196969417,OUT013
FDV02,2779.196233322368,OUT035
FDN09,3989.977469137648,OUT046
NCM55,5140.22741780019,OUT027
FDN23,2374.0441318572643,OUT018
FDY31,366.74679649363895,OUT010
FDW03,241.26940092078993,OUT010
FDD14,3064.8713199325284,OUT046
FDV23,2003.3012675953134,OUT017
DRI03,2879.221825921586,OUT045
FDN13,1576.3945823632819,OUT035
FDF45,1324.4084678053957,OUT027
FDU46,1366.6351775497428,OUT035
FDB57,3696.0178829203965,OUT049
FDV12,1572.1493586189747,OUT049
FDQ58,2418.290626214292,OUT013
NCA18,1911.7863264466534,OUT017
FDH52,994.1317117515781,OUT049
FDM24,2372.669029868838,OUT018
NCP43,4850.605568614968,OUT027
NCO18,424.37244400864324,OUT019
FDM32,1393.9468920151278,OUT017
NCL07,602.2251875184786,OUT017
FDK03,4040.173464823575,OUT013
FDP59,1642.5133652482443,OUT017
FDQ24,4020.250387890104,OUT049
FDQ16,1634.621145627927,OUT018
FDU44,2525.405420218488,OUT013
FDH28,131.5131704939909,OUT010
FDV28,131.5131704939909,OUT019
FDM22,865.1716896231707,OUT045
FDR56,3090.429508907985,OUT046
FDV39,3100.5408247555774,OUT049
FDU37,167.59991397544994,OUT019
FDQ11,573.8064966561249,OUT010
FDX02,3790.893615427226,OUT045
NCS42,1442.3477938481274,OUT018
FDY57,2819.961441935767,OUT027
FDB21,3846.98566800057,OUT049
FDE28,3852.4080939922587,OUT017
FDQ55,1959.2233849463976,OUT017
FDA48,3663.928489579468,OUT049
FDZ19,2862.156073724626,OUT045
NCC43,3967.4535991944476,OUT045
NCV18,1366.9438382682263,OUT046
NCA42,2464.5146319672926,OUT018
FDY45,4153.019439849415,OUT046
NCC30,2954.912277810863,OUT045
FDM57,1431.9346265282977,OUT013
FDL09,386.50472077919005,OUT010
FDB09,3010.643213237413,OUT027
FDT44,1947.9706811243987,OUT035
NCT06,4262.359673910655,OUT027
FDX26,3138.3983235711985,OUT049
FDK32,2463.590179141993,OUT013
DRA12,2124.294828786448,OUT046
FDO46,487.38483538977545,OUT010
FDE52,1426.0858546537936,OUT013
NCH42,3822.613710405985,OUT045
FDV08,617.3273876383038,OUT035
FDB47,3412.488302988445,OUT018
FDC28,260.575733240865,OUT010
FDD22,1936.0038003407046,OUT046
FDS07,2934.6450692119147,OUT027
DRI13,3694.4841494302295,OUT045
FDG32,3476.292593721521,OUT018
FDU14,4112.308994336858,OUT017
FDD28,131.73080388283913,OUT019
NCP41,1657.0931482565989,OUT017
FDS08,2889.195929228426,OUT049
FDX47,2536.45131782469,OUT045
FDC53,245.6173948316188,OUT019
FDQ19,4018.8620971516025,OUT035
FDL14,2489.1325754947366,OUT045
FDM33,572.7151317435067,OUT019
FDA51,1901.5727781984142,OUT045
FDZ27,769.7497280401814,OUT018
FDT04,657.7647344999257,OUT046
DRC13,2047.12096854568,OUT049
FDR16,5836.740762601732,OUT027
FDQ03,5836.084461097368,OUT027
FDE38,2704.047123480316,OUT035
DRH23,1269.156714425719,OUT027
FDT11,490.38340444710195,OUT019
FDD09,3009.6794642919335,OUT035
FDR40,1337.5476302720315,OUT045
FDX07,3049.7842121421227,OUT017
FDR07,1546.419496324053,OUT035
FDA51,1902.1763410977271,OUT017
FDT59,572.9690713737817,OUT019
FDF20,3075.6935688599565,OUT017
FDR13,1924.0466588202235,OUT045
FDY26,3624.923837158465,OUT049
FDW04,2019.2570590124376,OUT017
FDK52,3841.5938995108445,OUT017
FDN60,2550.6099507389836,OUT049
FDM09,412.49717452296085,OUT019
FDP46,1359.1530102940842,OUT049
FDB50,167.27814371041666,OUT019
NCQ29,4005.1601267860756,OUT049
FDP16,5836.084461097368,OUT027
FDX33,2469.3338257086416,OUT018
FDP07,503.62408818215096,OUT010
FDN22,3975.825070393629,OUT046
FDF39,4117.778627582451,OUT049
FDS21,967.5652396591619,OUT017
NCM42,1650.7858407865197,OUT013
FDK50,383.10028712886697,OUT019
DRF13,4030.701503978889,OUT027
FDH35,2490.862548726757,OUT018
FDP60,1557.4617282417198,OUT018
DRJ49,3018.9653180496093,OUT027
NCT42,365.45079579717384,OUT019
FDE38,2691.351218392645,OUT049
FDI04,3112.8215199402016,OUT049
NCH54,2581.6685374019844,OUT045
FDT56,923.4464861676702,OUT049
DRD15,3534.091631417647,OUT018
FDV58,3035.125182600732,OUT013
FDP21,3144.052370982874,OUT049
FDH05,3703.4798750005116,OUT013
FDR10,4248.61367087545,OUT027
NCP06,2520.077948693664,OUT045
FDF33,1642.409227758654,OUT049
DRK37,3119.583157526144,OUT013
DRH49,1334.7595361899125,OUT045
FDT58,2642.2730085406843,OUT013
FDD41,1629.4600183052653,OUT018
FDP40,1694.6123083269806,OUT018
FDM51,2866.8679050963856,OUT027
FDO45,192.30654861439,OUT010
FDW33,241.10707093358798,OUT010
FDY24,867.8986890904308,OUT045
FDB10,571.6754997014015,OUT010
FDM40,2057.0382856217593,OUT035
NCI06,3063.086389877408,OUT017
FDW12,336.0815972279184,OUT019
FDX48,4085.558672493579,OUT027
NCW05,2889.950279269027,OUT027
FDX27,1518.622795099044,OUT017
DRM37,3077.946687006558,OUT045
FDA38,3926.784235407623,OUT045
FDR36,656.6637633996299,OUT046
FDZ45,3120.60285749159,OUT046
FDG05,2526.7540909205313,OUT017
FDK28,4170.360007577497,OUT013
FDV47,1356.7101908422057,OUT045
FDN21,2588.9659709757643,OUT045
FDP20,3012.2214616643805,OUT027
FDI35,3107.0013587062376,OUT045
DRY23,722.831754923425,OUT013
FDA56,2046.8456235757953,OUT017
FDB09,1998.7401129726336,OUT013
NCO26,2939.602751598367,OUT027
FDQ49,2442.6193345882857,OUT018
FDI52,3004.0118503971553,OUT027
FDZ44,2939.316583377326,OUT027
FDZ09,2505.0060716755934,OUT018
FDY03,1922.241035303659,OUT049
NCG42,2047.300217697128,OUT017
DRI13,5836.740762601732,OUT027
FDQ32,2023.1152886614263,OUT013
FDW16,1392.4267460183182,OUT035
FDU27,790.700674545515,OUT046
FDR28,384.8071638156704,OUT010
FDQ49,379.4240892076798,OUT010
FDS37,1961.9316724946602,OUT046
FDW26,3441.4609534464453,OUT018
FDX12,3738.581157712987,OUT018
NCP06,2457.45094286583,OUT013
FDW45,365.27840516260005,OUT010
NCN30,1498.5189380410968,OUT049
FDN24,872.1817285033728,OUT049
NCL41,978.3342084641533,OUT027
FDR02,260.3875271302094,OUT019
FDD09,438.74066655057175,OUT010
FDS33,192.89678194887875,OUT010
FDU22,1981.9038963707321,OUT045
FDI53,2512.2739241520685,OUT013
DRH01,2871.4889136434813,OUT049
FDX32,2087.6730086271605,OUT013
NCP30,609.4284855291119,OUT018
FDB60,3061.2174140351226,OUT045
FDB14,1445.9529368365238,OUT049
NCP02,872.324496580862,OUT035
FDJ10,2022.4274953788467,OUT017
FDG34,1730.1051057641241,OUT046
NCB18,1366.3377512781992,OUT017
FDM16,1132.3750462868422,OUT049
FDW25,1347.8463719567635,OUT018
FDB35,219.11481169098784,OUT010
DRN11,2105.416013088966,OUT013
FDF41,571.8669273964275,OUT019
FDH16,1372.5254129752266,OUT045
NCQ50,3473.207078721844,OUT018
DRH23,901.7217592315482,OUT018
DRJ37,2417.9025976684693,OUT013
DRJ24,5136.680424583172,OUT027
FDY16,3057.563034781043,OUT035
FDQ27,1648.941223704774,OUT045
FDZ33,2484.4367691102298,OUT045
FDF29,2088.4923843065426,OUT045
FDA08,2575.6880560574036,OUT049
FDG31,1119.6444087339385,OUT046
FDE34,461.24797918427015,OUT019
NCR30,1465.5361392044508,OUT027
FDV33,4154.505276668776,OUT035
DRZ24,1938.7564191432987,OUT018
NCL54,2870.4008613134038,OUT035
FDR12,2909.097501033911,OUT049
NCC54,3800.983970610651,OUT046
DRN59,825.3851558830236,OUT013
FDX50,261.137097680303,OUT019
FDV31,4781.243896502216,OUT027
NCA29,4375.024007059526,OUT027
FDW60,2941.4601167737296,OUT049
FDX08,3109.9242254039414,OUT017
DRD49,3767.8439885571925,OUT013
FDD33,3790.8929270327144,OUT046
FDW35,719.9562146372446,OUT013
FDJ36,1645.50287385536,OUT017
FDV51,2685.9924993048962,OUT035
FDW36,1649.7784639060615,OUT046
FDH35,2585.9206001185785,OUT046
NCS30,3019.2514862706503,OUT027
FDN49,604.6692584811162,OUT017
FDL08,3727.920041022047,OUT018
FDI09,3864.800733169402,OUT013
FDP19,1984.151501984118,OUT018
FDU21,131.5131704939909,OUT010
NCP41,1652.0179298397547,OUT045
FDY10,1828.9880416662138,OUT013
FDP12,594.0476296739512,OUT018
NCN26,1966.0723280099678,OUT049
FDK44,2845.4746082292945,OUT013
FDC28,1645.4057729704648,OUT049
FDJ41,5836.084461097368,OUT027
NCT29,1999.684219833268,OUT035
NCH42,573.8064966561249,OUT019
FDU60,2587.30927321791,OUT018
FDS02,3099.618645068087,OUT045
FDC51,2090.20550463761,OUT046
FDU03,3051.67827270064,OUT013
FDX39,3677.8798082727094,OUT045
NCY05,131.5131704939909,OUT010
NCL06,5836.084461097368,OUT027
FDD32,1283.0176456559666,OUT035
NCN41,1995.789190075162,OUT045
NCX53,2145.537242336906,OUT049
FDU57,367.8165003319649,OUT019
FDQ23,1647.411262533727,OUT046
FDQ52,4014.486004189418,OUT045
FDC14,624.9369238831645,OUT045
FDY09,2917.363171939376,OUT035
FDQ28,2542.2318036465113,OUT045
FDV25,3763.082352598912,OUT046
FDJ07,1968.3984900204277,OUT035
DRB25,1642.4671422597323,OUT049
FDK52,572.7151317435067,OUT019
FDY52,1393.160797640596,OUT027
FDB28,3103.700513208765,OUT046
FDT36,597.2721635764076,OUT035
FDV25,3837.356955951212,OUT017
NCN07,3018.9653180496093,OUT027
FDC57,3032.611272456578,OUT017
FDQ03,3627.5068059783575,OUT018
FDU23,2718.193914864233,OUT017
NCX41,3677.6438950356537,OUT035
NCD06,758.5501050731469,OUT035
FDW08,1646.319771036244,OUT045
NCU29,2463.0712837282854,OUT017
NCE06,2500.1719331407107,OUT013
FDV52,270.9503652662655,OUT010
FDB02,2921.9789460845363,OUT017
NCR18,633.5005115635679,OUT045
FDK16,1497.2601170218156,OUT049
NCQ29,573.2146256795725,OUT010
FDZ01,247.02153848950263,OUT019
FDW27,2534.354260975007,OUT035
FDD17,3634.4597402433587,OUT018
FDW39,2874.6603001483036,OUT013
DRH59,1104.7870667998206,OUT045
FDS52,1633.8902088697907,OUT013
FDU40,5719.232749002918,OUT027
NCF54,2838.0218397193653,OUT013
FDH46,1646.6880965897258,OUT045
NCP14,1641.2249738864493,OUT049
FDH50,3165.2988995163655,OUT049
DRF15,369.38165863522823,OUT010
FDV27,2523.1865498049183,OUT027
NCJ06,2029.1239294121667,OUT049
FDN02,3230.3095209289436,OUT018
FDQ51,777.6030793661984,OUT049
FDQ07,3734.7314004462473,OUT017
FDS45,1642.3656356584368,OUT049
NCJ06,2010.3096210588292,OUT045
FDD36,1976.1569592193755,OUT035
FDY25,3112.814200707256,OUT045
FDU52,2465.659356215406,OUT046
DRK47,3823.5851965278207,OUT017
NCL30,2019.608332129019,OUT017
FDN22,4009.9950211171845,OUT035
NCF30,3012.5076298854215,OUT027
FDK03,4111.95528328991,OUT035
FDT45,869.464401882749,OUT017
NCC54,5836.084461097368,OUT027
FDP08,2916.852935645211,OUT018
FDU44,2596.391100324871,OUT046
